month_start,region,category,sub_category,total_sales,order_lines,unique_customers,avg_ship_delay_days
2017-10-01,West,Office Supplies,Art,146.88,5,5,4.4
2018-01-01,Central,Office Supplies,Appliances,20.65,2,2,3.0
2017-01-01,Central,Furniture,Furnishings,23.08,1,1,4.0
2016-12-01,West,Furniture,Furnishings,732.35,12,11,4.583333333333333
2017-10-01,South,Office Supplies,Art,30.98,1,1,5.0
2017-09-01,South,Office Supplies,Envelopes,130.51,3,3,4.0
2016-11-01,West,Furniture,Tables,1735.26,2,2,4.0
2016-02-01,East,Furniture,Bookcases,283.92,1,1,7.0
2017-12-01,Central,Furniture,Bookcases,1329.09,3,3,2.3333333333333335
2018-11-01,South,Furniture,Bookcases,723.92,1,1,5.0
2018-05-01,Central,Office Supplies,Envelopes,180.96,1,1,4.0
2015-05-01,East,Furniture,Furnishings,316.55,3,3,1.3333333333333333
2016-05-01,East,Technology,Accessories,27.55,1,1,4.0
2015-09-01,Central,Technology,Phones,456.73,4,4,3.75
2018-08-01,West,Technology,Phones,2446.87,8,8,5.0
2018-12-01,West,Office Supplies,Art,305.22,12,11,3.0833333333333335
2018-05-01,Central,Office Supplies,Labels,13.22,1,1,6.0
2016-11-01,South,Office Supplies,Art,318.64,4,3,5.25
2017-09-01,West,Office Supplies,Paper,1187.51,20,18,3.75
2016-11-01,Central,Furniture,Furnishings,495.85,7,7,3.7142857142857144
2016-02-01,South,Office Supplies,Envelopes,385.67,2,2,4.0
2016-11-01,East,Office Supplies,Paper,596.43,16,13,3.375
2018-12-01,West,Office Supplies,Fasteners,22.62,2,2,4.0
2018-04-01,Central,Technology,Phones,383.84,1,1,4.0
2018-05-01,East,Office Supplies,Appliances,406.47,2,2,4.5
2018-08-01,South,Office Supplies,Storage,67.14,1,1,0.0
2018-10-01,South,Office Supplies,Storage,1187.16,5,5,2.0
2017-10-01,East,Office Supplies,Binders,430.26,7,7,3.7142857142857144
2018-09-01,East,Office Supplies,Envelopes,60.67,4,4,4.0
2018-05-01,East,Furniture,Chairs,896.44,4,4,3.75
2017-12-01,Central,Technology,Accessories,308.50,4,4,4.0
2016-08-01,West,Furniture,Furnishings,139.95,3,3,3.6666666666666665
2018-12-01,Central,Technology,Phones,2884.42,4,4,5.0
2018-05-01,East,Office Supplies,Art,127.82,6,4,4.333333333333333
2016-03-01,East,Office Supplies,Labels,16.52,1,1,4.0
2018-06-01,East,Technology,Machines,3483.16,2,2,5.0
2015-05-01,West,Office Supplies,Labels,5.78,1,1,5.0
2017-09-01,Central,Technology,Phones,1801.35,8,7,4.0
2018-11-01,West,Technology,Machines,3055.96,3,3,1.6666666666666667
2015-10-01,West,Office Supplies,Labels,62.44,3,3,4.0
2015-06-01,Central,Office Supplies,Envelopes,29.26,2,2,5.0
2015-09-01,West,Technology,Copiers,1799.97,1,1,2.0
2015-12-01,South,Office Supplies,Art,41.39,2,2,3.0
2016-08-01,East,Office Supplies,Binders,1886.64,8,7,3.5
2016-05-01,Central,Office Supplies,Binders,216.44,5,5,3.4
2016-09-01,East,Office Supplies,Storage,4247.38,15,12,4.4
2016-06-01,East,Office Supplies,Art,11.44,2,2,3.0
2018-03-01,East,Technology,Phones,3198.57,12,12,3.5
2018-04-01,East,Office Supplies,Binders,126.46,8,7,4.0
2016-09-01,West,Office Supplies,Supplies,122.91,4,4,5.0
2017-05-01,East,Office Supplies,Storage,2361.59,7,6,2.7142857142857144
2018-03-01,East,Furniture,Chairs,479.61,2,2,3.5
2018-08-01,Central,Technology,Machines,1439.98,1,1,6.0
2017-07-01,South,Furniture,Chairs,504.73,2,2,5.0
2018-10-01,East,Furniture,Tables,1836.34,4,3,1.5
2018-02-01,Central,Furniture,Chairs,600.56,1,1,5.0
2016-08-01,West,Technology,Machines,798.38,2,2,3.0
2017-11-01,East,Office Supplies,Storage,1176.30,12,9,4.416666666666667
2016-08-01,East,Office Supplies,Appliances,191.50,2,2,2.0
2017-06-01,East,Office Supplies,Storage,3038.33,11,11,3.909090909090909
2016-12-01,East,Office Supplies,Binders,970.43,10,9,3.6
2016-09-01,West,Office Supplies,Binders,388.15,13,11,4.461538461538462
2015-04-01,West,Office Supplies,Fasteners,63.78,3,3,5.666666666666667
2015-06-01,Central,Technology,Phones,209.57,2,2,4.0
2017-06-01,Central,Technology,Accessories,166.61,4,4,4.25
2016-04-01,West,Technology,Accessories,763.27,3,3,3.6666666666666665
2015-01-01,Central,Office Supplies,Binders,73.40,5,4,4.8
2018-12-01,South,Office Supplies,Paper,794.59,4,3,5.0
2015-02-01,West,Office Supplies,Supplies,238.62,1,1,4.0
2017-01-01,East,Furniture,Bookcases,173.94,1,1,5.0
2016-10-01,South,Technology,Phones,151.48,3,2,1.3333333333333333
2016-10-01,West,Office Supplies,Appliances,1844.58,2,2,5.5
2018-03-01,South,Furniture,Tables,292.10,1,1,2.0
2017-02-01,Central,Technology,Phones,69.93,1,1,2.0
2016-01-01,East,Technology,Accessories,99.96,2,2,6.0
2018-12-01,East,Office Supplies,Paper,784.70,13,12,4.461538461538462
2018-01-01,South,Technology,Phones,3059.83,3,3,3.3333333333333335
2017-11-01,West,Office Supplies,Supplies,103.79,4,4,2.25
2017-05-01,Central,Technology,Phones,2491.42,5,5,4.0
2017-09-01,West,Technology,Phones,3518.04,7,7,4.0
2016-06-01,Central,Office Supplies,Labels,33.52,2,2,3.5
2015-05-01,Central,Office Supplies,Paper,32.67,3,3,2.6666666666666665
2018-08-01,East,Office Supplies,Paper,345.80,5,5,3.6
2016-11-01,South,Office Supplies,Fasteners,86.60,2,2,6.0
2018-06-01,Central,Furniture,Furnishings,603.85,5,5,3.6
2015-04-01,East,Office Supplies,Paper,55.48,1,1,2.0
2017-08-01,West,Office Supplies,Envelopes,146.76,2,2,5.5
2017-07-01,South,Office Supplies,Labels,6.26,1,1,5.0
2015-11-01,South,Office Supplies,Art,61.25,7,7,5.142857142857143
2018-03-01,Central,Office Supplies,Binders,1265.59,8,7,3.25
2017-05-01,East,Office Supplies,Labels,65.02,3,3,2.3333333333333335
2015-03-01,West,Office Supplies,Art,183.36,9,7,4.555555555555555
2018-07-01,West,Furniture,Chairs,1183.34,5,4,5.0
2018-06-01,Central,Office Supplies,Appliances,388.65,5,4,3.6
2018-11-01,West,Office Supplies,Envelopes,91.86,2,2,3.5
2018-08-01,Central,Office Supplies,Labels,230.96,3,3,3.6666666666666665
2015-09-01,Central,Office Supplies,Art,63.86,3,2,3.6666666666666665
2016-04-01,East,Technology,Machines,1379.92,1,1,6.0
2017-05-01,South,Office Supplies,Envelopes,26.55,1,1,4.0
2016-01-01,South,Office Supplies,Paper,157.87,2,1,4.0
2017-05-01,Central,Office Supplies,Envelopes,7.07,1,1,5.0
2017-02-01,South,Technology,Machines,8749.95,1,1,2.0
2016-02-01,West,Furniture,Chairs,203.92,1,1,7.0
2016-05-01,Central,Technology,Phones,2324.22,5,5,4.6
2018-10-01,South,Technology,Accessories,18.53,1,1,5.0
2016-11-01,West,Technology,Phones,2346.30,5,5,4.0
2016-02-01,Central,Office Supplies,Fasteners,5.81,1,1,3.0
2018-07-01,West,Office Supplies,Labels,896.58,4,4,4.25
2015-10-01,Central,Technology,Phones,4469.82,4,3,4.0
2015-09-01,West,Office Supplies,Supplies,34.66,2,2,2.5
2018-04-01,West,Office Supplies,Labels,75.48,4,3,4.75
2017-12-01,Central,Office Supplies,Fasteners,24.85,1,1,6.0
2015-01-01,South,Office Supplies,Storage,1062.50,2,2,3.5
2016-10-01,South,Furniture,Tables,957.58,1,1,7.0
2015-08-01,South,Furniture,Tables,1377.00,2,2,3.0
2015-04-01,East,Technology,Accessories,276.76,2,2,3.5
2015-11-01,South,Furniture,Tables,945.04,1,1,4.0
2017-04-01,South,Furniture,Tables,343.92,1,1,4.0
2017-10-01,East,Furniture,Chairs,1519.77,3,3,5.0
2018-06-01,West,Office Supplies,Labels,112.20,3,3,5.0
2015-06-01,South,Office Supplies,Art,28.58,2,2,3.5
2016-02-01,Central,Technology,Phones,834.95,2,1,4.0
2015-03-01,West,Technology,Accessories,194.58,3,3,4.666666666666667
2018-08-01,Central,Furniture,Chairs,74.59,1,1,7.0
2016-11-01,South,Furniture,Furnishings,1294.69,7,7,4.142857142857143
2015-10-01,West,Furniture,Furnishings,174.26,3,3,4.333333333333333
2018-08-01,East,Furniture,Bookcases,130.98,1,1,4.0
2016-06-01,Central,Technology,Phones,1583.74,4,3,4.0
2016-01-01,South,Office Supplies,Art,55.88,2,2,4.0
2016-05-01,South,Office Supplies,Supplies,41.38,1,1,4.0
2016-11-01,East,Office Supplies,Binders,553.00,11,10,4.2727272727272725
2018-09-01,West,Furniture,Tables,3621.61,5,5,2.4
2016-05-01,East,Office Supplies,Envelopes,200.98,1,1,3.0
2015-07-01,Central,Office Supplies,Binders,2234.21,5,3,4.4
2018-03-01,East,Furniture,Tables,154.76,1,1,5.0
2015-09-01,East,Furniture,Bookcases,1164.51,2,2,3.5
2016-08-01,East,Furniture,Chairs,709.44,2,2,3.5
2015-03-01,Central,Office Supplies,Appliances,270.55,2,2,5.5
2018-02-01,East,Office Supplies,Fasteners,21.46,1,1,3.0
2018-04-01,East,Office Supplies,Appliances,458.27,4,4,4.75
2015-01-01,South,Furniture,Furnishings,165.78,4,3,5.25
2016-03-01,West,Office Supplies,Art,3.41,1,1,2.0
2016-11-01,West,Furniture,Bookcases,800.22,3,3,3.6666666666666665
2015-11-01,Central,Office Supplies,Fasteners,12.62,1,1,5.0
2016-04-01,South,Furniture,Tables,191.52,1,1,4.0
2017-05-01,East,Furniture,Chairs,442.76,1,1,4.0
2016-09-01,Central,Furniture,Chairs,3321.78,5,5,4.2
2017-12-01,East,Furniture,Tables,1407.81,4,4,3.25
2015-11-01,West,Office Supplies,Binders,2202.39,6,5,5.0
2018-10-01,East,Furniture,Chairs,367.14,2,2,5.0
2015-04-01,West,Office Supplies,Appliances,377.68,2,2,2.5
2015-11-01,Central,Office Supplies,Art,226.05,4,4,4.75
2018-08-01,Central,Office Supplies,Binders,175.72,7,6,3.5714285714285716
2018-04-01,West,Office Supplies,Fasteners,12.71,2,2,4.5
2017-08-01,South,Office Supplies,Labels,135.99,5,4,4.6
2015-09-01,Central,Office Supplies,Paper,334.49,9,8,4.666666666666667
2017-08-01,East,Office Supplies,Appliances,1509.67,3,3,5.0
2018-01-01,Central,Office Supplies,Art,311.93,6,6,4.5
2015-05-01,West,Furniture,Furnishings,12.18,1,1,3.0
2016-03-01,East,Office Supplies,Storage,687.04,3,3,1.6666666666666667
2016-09-01,Central,Office Supplies,Envelopes,7.82,1,1,4.0
2017-03-01,Central,Furniture,Bookcases,241.33,1,1,3.0
2015-10-01,South,Office Supplies,Envelopes,36.40,1,1,2.0
2017-07-01,West,Furniture,Chairs,3016.24,7,6,4.857142857142857
2016-01-01,Central,Furniture,Furnishings,308.08,2,2,6.0
2017-08-01,West,Office Supplies,Art,14.02,2,2,4.5
2015-04-01,West,Furniture,Tables,753.14,2,2,5.0
2018-04-01,West,Office Supplies,Envelopes,49.25,2,2,4.0
2018-09-01,West,Furniture,Bookcases,1785.79,4,4,5.0
2018-07-01,West,Office Supplies,Binders,228.06,9,9,4.666666666666667
2016-08-01,South,Technology,Machines,3080.00,1,1,4.0
2015-10-01,West,Office Supplies,Art,439.26,5,5,3.0
2017-06-01,Central,Furniture,Tables,870.17,2,2,6.0
2017-08-01,East,Office Supplies,Labels,100.24,1,1,2.0
2015-09-01,Central,Furniture,Bookcases,793.96,2,2,4.0
2018-07-01,East,Office Supplies,Appliances,17.48,1,1,6.0
2017-11-01,West,Office Supplies,Binders,2793.95,24,19,3.5833333333333335
2018-04-01,West,Office Supplies,Art,244.15,6,4,3.6666666666666665
2017-07-01,West,Office Supplies,Binders,229.68,8,6,4.125
2018-04-01,Central,Office Supplies,Storage,394.66,4,4,5.0
2016-10-01,West,Technology,Accessories,729.23,5,5,4.0
2015-03-01,South,Office Supplies,Art,56.38,5,5,3.6
2018-12-01,East,Office Supplies,Art,122.96,8,7,4.375
2016-09-01,East,Office Supplies,Envelopes,98.79,4,4,3.5
2016-10-01,Central,Technology,Accessories,1360.26,5,5,3.2
2018-05-01,South,Office Supplies,Storage,588.35,2,1,4.0
2017-04-01,South,Office Supplies,Binders,189.59,1,1,6.0
2018-10-01,South,Furniture,Furnishings,218.98,7,5,2.857142857142857
2018-05-01,Central,Office Supplies,Binders,1103.36,11,10,4.090909090909091
2017-07-01,South,Office Supplies,Art,138.44,4,4,3.75
2017-06-01,East,Office Supplies,Paper,568.91,11,9,2.727272727272727
2016-04-01,West,Technology,Copiers,639.97,1,1,3.0
2017-03-01,Central,Office Supplies,Fasteners,2.30,1,1,5.0
2018-02-01,East,Technology,Accessories,1319.80,1,1,4.0
2015-03-01,East,Office Supplies,Envelopes,11.36,1,1,6.0
2015-10-01,South,Office Supplies,Fasteners,11.85,1,1,0.0
2016-05-01,East,Office Supplies,Labels,158.11,3,2,3.3333333333333335
2018-09-01,East,Office Supplies,Fasteners,19.18,2,2,4.0
2015-02-01,West,Office Supplies,Binders,218.62,5,4,3.6
2017-09-01,Central,Technology,Accessories,997.04,4,4,4.0
2016-07-01,East,Office Supplies,Storage,738.84,3,3,4.666666666666667
2015-10-01,South,Office Supplies,Storage,945.79,5,5,3.6
2015-10-01,East,Office Supplies,Appliances,213.71,2,2,3.0
2017-06-01,Central,Office Supplies,Binders,19.99,5,4,4.0
2016-07-01,Central,Office Supplies,Binders,65.38,4,4,4.75
2016-04-01,Central,Technology,Copiers,2039.95,2,2,2.0
2016-06-01,South,Office Supplies,Paper,92.02,4,4,4.25
2016-06-01,South,Office Supplies,Art,155.48,4,4,4.0
2015-04-01,West,Office Supplies,Labels,61.10,3,3,4.666666666666667
2015-08-01,East,Office Supplies,Supplies,111.48,2,2,3.5
2017-05-01,Central,Office Supplies,Art,155.39,5,4,4.8
2015-07-01,West,Furniture,Furnishings,254.95,3,3,3.6666666666666665
2015-12-01,Central,Furniture,Tables,214.95,1,1,4.0
2017-08-01,West,Office Supplies,Labels,3.15,1,1,5.0
2018-12-01,West,Office Supplies,Paper,1372.17,25,19,3.44
2016-07-01,South,Office Supplies,Art,5.16,1,1,5.0
2016-11-01,South,Technology,Accessories,195.94,2,2,5.0
2017-06-01,East,Office Supplies,Art,37.38,4,4,4.5
2015-09-01,West,Office Supplies,Storage,2363.12,12,10,4.833333333333333
2016-12-01,East,Office Supplies,Envelopes,37.81,2,2,4.5
2015-10-01,West,Office Supplies,Envelopes,35.69,3,3,2.3333333333333335
2015-03-01,Central,Technology,Accessories,79.98,1,1,4.0
2016-06-01,West,Office Supplies,Storage,386.60,2,2,5.5
2018-06-01,South,Office Supplies,Labels,13.87,1,1,5.0
2018-01-01,West,Technology,Copiers,2999.95,1,1,5.0
2015-10-01,Central,Technology,Copiers,1999.96,1,1,4.0
2017-09-01,South,Office Supplies,Fasteners,11.34,1,1,5.0
2016-03-01,West,Office Supplies,Fasteners,10.90,1,1,1.0
2017-12-01,South,Office Supplies,Binders,341.21,6,5,4.166666666666667
2016-10-01,West,Technology,Phones,2884.44,7,6,2.7142857142857144
2017-01-01,East,Technology,Phones,357.95,3,3,4.0
2017-08-01,Central,Office Supplies,Paper,371.13,11,10,3.8181818181818183
2017-03-01,Central,Office Supplies,Storage,12.99,1,1,6.0
2015-04-01,East,Furniture,Tables,326.87,2,2,3.0
2015-08-01,West,Furniture,Tables,218.75,1,1,2.0
2016-07-01,East,Furniture,Bookcases,301.96,1,1,5.0
2016-08-01,Central,Office Supplies,Art,31.99,2,2,6.5
2016-02-01,East,Furniture,Tables,493.92,1,1,4.0
2015-06-01,Central,Office Supplies,Labels,591.79,2,2,4.5
2015-04-01,Central,Technology,Phones,758.35,1,1,5.0
2017-03-01,East,Office Supplies,Storage,1512.72,5,4,3.0
2016-12-01,West,Office Supplies,Fasteners,57.74,3,3,3.3333333333333335
2018-11-01,West,Technology,Phones,2562.38,10,9,3.0
2015-06-01,East,Technology,Machines,272.96,2,2,5.0
2018-12-01,East,Furniture,Furnishings,1228.42,17,16,4.176470588235294
2016-06-01,East,Furniture,Chairs,1640.52,2,2,4.0
2016-10-01,West,Office Supplies,Paper,260.14,6,6,3.1666666666666665
2018-09-01,Central,Furniture,Furnishings,264.88,3,3,2.6666666666666665
2016-09-01,South,Furniture,Bookcases,61.96,1,1,5.0
2018-09-01,East,Office Supplies,Binders,1002.68,20,15,3.1
2016-07-01,Central,Furniture,Chairs,1330.03,4,3,3.75
2016-08-01,South,Office Supplies,Binders,5.64,1,1,4.0
2016-05-01,West,Furniture,Chairs,1011.89,3,2,5.0
2016-05-01,South,Furniture,Furnishings,226.69,2,2,4.0
2016-04-01,South,Office Supplies,Storage,72.78,1,1,6.0
2018-02-01,West,Office Supplies,Labels,9.82,1,1,3.0
2017-05-01,East,Technology,Copiers,9239.97,2,2,3.0
2018-07-01,South,Furniture,Tables,872.94,1,1,2.0
2018-01-01,West,Furniture,Bookcases,84.98,1,1,4.0
2015-10-01,Central,Office Supplies,Fasteners,19.41,2,1,4.0
2016-07-01,West,Technology,Phones,623.96,1,1,5.0
2016-09-01,East,Furniture,Furnishings,553.46,5,5,4.4
2017-11-01,South,Technology,Phones,479.50,5,5,3.6
2015-12-01,West,Office Supplies,Storage,1980.76,10,10,4.5
2017-03-01,Central,Office Supplies,Appliances,209.47,2,2,5.5
2017-05-01,West,Furniture,Tables,2055.75,3,3,2.0
2017-12-01,South,Office Supplies,Paper,333.33,7,6,4.142857142857143
2017-10-01,Central,Office Supplies,Binders,927.09,5,4,5.2
2018-01-01,West,Office Supplies,Art,84.62,6,5,5.166666666666667
2018-01-01,East,Furniture,Chairs,1095.12,2,2,4.0
2017-02-01,Central,Furniture,Chairs,304.46,2,2,5.5
2015-02-01,West,Technology,Accessories,239.97,1,1,4.0
2017-11-01,East,Office Supplies,Binders,1401.37,19,16,4.052631578947368
2018-10-01,West,Office Supplies,Appliances,2187.72,4,4,4.25
2016-09-01,East,Furniture,Chairs,1177.78,5,5,5.0
2017-07-01,West,Office Supplies,Appliances,867.26,2,2,3.5
2015-11-01,South,Office Supplies,Labels,47.81,1,1,4.0
2017-11-01,Central,Office Supplies,Binders,499.40,16,13,4.4375
2017-02-01,South,Office Supplies,Art,264.18,1,1,5.0
2015-12-01,West,Office Supplies,Appliances,637.17,4,4,3.25
2018-09-01,West,Technology,Machines,506.28,1,1,5.0
2018-10-01,Central,Office Supplies,Paper,232.00,6,6,4.666666666666667
2015-05-01,Central,Office Supplies,Art,51.23,2,2,3.0
2018-08-01,South,Office Supplies,Binders,2208.45,4,4,3.25
2016-01-01,East,Office Supplies,Art,86.41,4,4,4.25
2018-03-01,Central,Furniture,Chairs,4874.96,8,5,5.125
2017-05-01,East,Office Supplies,Supplies,120.07,2,2,0.5
2016-08-01,West,Furniture,Chairs,729.57,3,3,2.3333333333333335
2017-01-01,South,Technology,Phones,167.96,2,2,3.5
2015-07-01,East,Furniture,Furnishings,225.10,3,3,4.0
2015-03-01,South,Technology,Machines,23459.78,2,1,5.0
2017-02-01,West,Furniture,Furnishings,14.37,1,1,4.0
2015-09-01,West,Technology,Accessories,568.84,5,3,1.8
2016-11-01,Central,Office Supplies,Appliances,1507.86,6,6,3.3333333333333335
2018-11-01,East,Furniture,Tables,2662.14,4,4,3.75
2015-06-01,East,Furniture,Furnishings,74.90,3,2,4.666666666666667
2015-07-01,South,Office Supplies,Paper,41.28,2,2,4.0
2015-05-01,West,Furniture,Bookcases,290.67,1,1,4.0
2016-11-01,East,Furniture,Tables,1698.77,2,2,3.0
2018-01-01,Central,Furniture,Chairs,613.41,2,2,3.0
2016-05-01,East,Office Supplies,Paper,385.51,5,5,4.0
2015-11-01,West,Furniture,Furnishings,471.71,8,7,4.375
2018-12-01,East,Office Supplies,Envelopes,173.12,3,3,2.6666666666666665
2017-09-01,East,Furniture,Chairs,2802.61,7,6,4.571428571428571
2015-11-01,West,Furniture,Tables,2078.97,4,4,5.0
2018-05-01,Central,Furniture,Chairs,3150.38,6,4,3.6666666666666665
2015-08-01,Central,Furniture,Furnishings,53.88,1,1,4.0
2016-01-01,East,Office Supplies,Labels,23.68,1,1,7.0
2017-02-01,South,Office Supplies,Storage,2074.45,5,4,1.6
2015-01-01,Central,Furniture,Furnishings,364.40,3,2,5.666666666666667
2017-01-01,West,Technology,Phones,487.52,2,2,5.0
2017-08-01,South,Office Supplies,Art,197.05,1,1,6.0
2016-03-01,West,Furniture,Bookcases,141.96,1,1,2.0
2016-04-01,Central,Office Supplies,Labels,75.18,1,1,4.0
2018-01-01,West,Office Supplies,Paper,238.14,5,4,5.0
2018-05-01,East,Technology,Accessories,633.39,5,5,2.8
2017-04-01,East,Office Supplies,Envelopes,17.13,2,2,5.5
2017-10-01,West,Office Supplies,Binders,4956.72,13,12,3.4615384615384617
2016-08-01,East,Technology,Accessories,526.69,5,5,3.6
2018-11-01,South,Office Supplies,Art,168.46,10,9,3.6
2016-07-01,West,Furniture,Bookcases,1028.13,3,3,3.0
2015-11-01,South,Office Supplies,Fasteners,15.90,2,2,4.0
2017-10-01,Central,Technology,Accessories,2027.32,4,4,3.75
2018-12-01,Central,Furniture,Bookcases,538.77,2,2,4.5
2016-07-01,Central,Office Supplies,Paper,156.51,4,3,3.5
2017-05-01,West,Technology,Phones,734.90,4,4,4.5
2015-11-01,West,Office Supplies,Fasteners,30.40,1,1,7.0
2017-03-01,Central,Furniture,Tables,2138.00,5,5,4.8
2015-08-01,South,Office Supplies,Supplies,38.68,3,3,2.6666666666666665
2015-07-01,South,Furniture,Chairs,67.88,1,1,6.0
2015-02-01,South,Technology,Accessories,234.45,1,1,4.0
2017-02-01,East,Office Supplies,Paper,35.12,2,2,1.5
2015-08-01,West,Technology,Phones,4327.66,8,7,4.75
2016-01-01,East,Furniture,Chairs,181.99,1,1,2.0
2018-09-01,Central,Office Supplies,Envelopes,191.26,5,5,4.8
2018-11-01,West,Office Supplies,Fasteners,35.80,4,4,3.25
2017-08-01,East,Furniture,Tables,1510.98,4,4,4.25
2018-12-01,West,Office Supplies,Labels,99.84,4,4,4.25
2015-08-01,South,Office Supplies,Fasteners,12.67,1,1,4.0
2018-10-01,West,Furniture,Tables,1279.06,6,6,4.0
2017-04-01,West,Office Supplies,Art,78.66,2,1,5.0
2017-03-01,West,Office Supplies,Binders,141.18,6,6,3.0
2018-02-01,West,Office Supplies,Art,19.47,2,2,3.5
2017-05-01,Central,Office Supplies,Paper,1376.55,11,7,3.090909090909091
2015-08-01,East,Office Supplies,Fasteners,45.78,2,2,3.5
2015-11-01,South,Technology,Accessories,876.71,3,3,4.666666666666667
2017-08-01,West,Office Supplies,Fasteners,10.23,1,1,1.0
2018-03-01,West,Office Supplies,Binders,764.91,15,11,3.7333333333333334
2016-11-01,East,Furniture,Furnishings,912.32,8,8,4.0
2017-01-01,South,Office Supplies,Art,52.87,2,2,3.5
2015-06-01,East,Technology,Phones,3238.53,4,4,3.0
2015-09-01,Central,Technology,Accessories,820.01,4,4,5.25
2015-05-01,Central,Furniture,Furnishings,140.55,4,4,3.5
2015-04-01,Central,Furniture,Furnishings,5.47,1,1,5.0
2015-12-01,Central,Furniture,Chairs,4845.74,4,4,2.25
2016-07-01,Central,Office Supplies,Labels,6.26,1,1,7.0
2017-12-01,East,Technology,Phones,3675.75,6,6,4.833333333333333
2018-08-01,East,Office Supplies,Appliances,744.11,2,2,4.0
2016-04-01,East,Furniture,Chairs,1395.29,2,2,5.5
2016-10-01,East,Technology,Phones,1999.66,5,5,3.6
2016-02-01,West,Office Supplies,Labels,158.01,3,3,5.0
2018-02-01,West,Office Supplies,Envelopes,10.64,1,1,7.0
2015-04-01,South,Office Supplies,Fasteners,6.91,1,1,2.0
2017-03-01,Central,Office Supplies,Paper,186.05,5,5,3.4
2018-05-01,Central,Furniture,Bookcases,828.13,2,2,4.5
2017-10-01,West,Office Supplies,Labels,6.16,1,1,4.0
2016-12-01,Central,Furniture,Tables,801.96,1,1,6.0
2017-09-01,West,Technology,Copiers,999.98,1,1,6.0
2016-07-01,East,Furniture,Furnishings,1247.05,8,5,3.125
2018-04-01,Central,Furniture,Bookcases,220.27,1,1,4.0
2017-08-01,Central,Furniture,Tables,447.84,1,1,7.0
2015-04-01,South,Office Supplies,Art,259.94,4,3,3.5
2018-07-01,East,Office Supplies,Supplies,46.93,2,2,4.0
2017-03-01,West,Technology,Accessories,85.43,2,2,3.0
2018-06-01,South,Office Supplies,Storage,1494.76,3,3,4.0
2018-10-01,South,Office Supplies,Labels,41.07,2,2,1.5
2017-04-01,East,Furniture,Bookcases,388.70,1,1,5.0
2015-01-01,South,Office Supplies,Envelopes,85.64,3,2,3.3333333333333335
2016-01-01,East,Office Supplies,Binders,13.17,1,1,5.0
2016-07-01,South,Office Supplies,Envelopes,98.46,1,1,4.0
2017-01-01,East,Office Supplies,Storage,1992.97,2,2,3.5
2017-06-01,West,Furniture,Tables,4647.05,4,4,3.5
2016-07-01,West,Furniture,Tables,393.17,1,1,2.0
2018-12-01,South,Furniture,Chairs,3718.50,9,7,3.6666666666666665
2016-08-01,Central,Furniture,Tables,1644.72,3,3,5.0
2015-07-01,Central,Office Supplies,Paper,86.98,5,4,4.4
2015-09-01,East,Office Supplies,Binders,349.64,12,11,4.416666666666667
2016-09-01,South,Office Supplies,Art,143.56,2,2,3.0
2017-05-01,East,Furniture,Furnishings,762.01,10,9,3.7
2016-09-01,West,Office Supplies,Appliances,1553.20,6,5,4.166666666666667
2015-08-01,South,Office Supplies,Art,47.96,1,1,4.0
2015-03-01,West,Office Supplies,Paper,84.91,2,2,4.0
2016-03-01,South,Office Supplies,Binders,6426.51,3,3,4.0
2016-05-01,Central,Office Supplies,Fasteners,16.00,1,1,5.0
2016-07-01,West,Office Supplies,Envelopes,167.86,1,1,7.0
